session,clip,affective,visual,behavior,overall
20201229_03,1019,0.25,0.25,0.5,0.3333
20201229_03,1020,0.25,0.25,0.5,0.3333
20201229_03,1021,0.25,0.25,0.5,0.3333
20201229_03,1022,0.25,0.25,0.5,0.3333
20201229_03,1023,0.25,0.25,0.5,0.3333
20201229_03,1024,0.25,0.25,0.5,0.3333
20201229_03,1025,0.25,0.25,0.5,0.3333
20201229_03,1026,0.25,0.25,0.5,0.3333
20201229_03,1027,0.25,0.25,0.5,0.3333
20201229_03,1028,0.25,0.25,0.5,0.3333
20201229_03,1029,0.25,0.25,0.5,0.3333
20201229_03,1030,0.25,0.25,0.5,0.3333
20201229_04,1,0.5,0.5,0.5,0.5
20201229_04,2,0.5,0.5,0.5,0.5
20201229_04,3,0.5,0.5,0.5,0.5
20201229_04,4,0.5,0.5,0.5,0.5
20201229_04,5,0.5,0.5,0.5,0.5
20201229_04,6,0.5,0.5,0.5,0.5
20201229_04,7,0.5,0.5,0.5,0.5
20201229_04,8,0.5,0.5,0.5,0.5
20201229_04,9,0.5,0.5,0.5,0.5
20201229_04,10,0.5,0.5,0.5,0.5
20201229_04,11,0.5,0.5,0.5,0.5
20201229_04,12,0.5,0.5,0.5,0.5
20201229_04,13,0.5,0.5,0.5,0.5
20201229_04,14,0.5,0.5,0.5,0.5
20201229_04,15,0.5,0.5,0.5,0.5
20201229_04,16,0.5,0.5,0.5,0.5
20201229_04,17,0.5,0.5,0.5,0.5
20201229_04,18,0.5,0.5,0.5,0.5
20201229_04,19,0.5,0.5,0.5,0.5
20201229_04,20,0.5,0.5,0.5,0.5
20201229_04,21,0.5,0.5,0.5,0.5
20201229_04,22,0.5,0.5,0.5,0.5
20201229_04,23,0.5,0.5,0.5,0.5
20201229_04,24,0.5,0.5,0.5,0.5
20201229_04,25,0.5,0.5,0.5,0.5
20201229_04,26,0.5,0.5,0.5,0.5
20201229_04,27,0.5,0.5,0.5,0.5
20201229_04,28,0.5,0.5,0.5,0.5
20201229_04,29,0.5,0.5,0.5,0.5
20201229_04,30,0.5,0.5,0.5,0.5
20201229_04,31,0.5,0.5,0.5,0.5
20201229_04,32,0.5,0.5,0.5,0.5
20201229_04,33,0.5,0.5,0.5,0.5
20201229_04,34,0.5,0.5,0.5,0.5
20201229_04,35,0.5,0.5,0.5,0.5
20201229_04,36,0.5,0.5,0.5,0.5
20201229_04,37,0.5,0.5,0.5,0.5
20201229_04,38,0.5,0.5,0.5,0.5
20201229_04,39,0.5,0.5,0.5,0.5
20201229_04,40,0.5,0.5,0.5,0.5
20201229_04,41,0.5,0.5,0.5,0.5
20201229_04,42,0.5,0.5,0.5,0.5
20201229_04,43,0.5,0.5,0.5,0.5
20201229_04,44,0.5,0.5,0.5,0.5
20201229_04,45,0.5,0.2656,0.5,0.4219
20201229_04,46,0.5,0.25,0.5,0.4167
20201229_04,47,0.5,0.25,0.5,0.4167
20201229_04,48,0.5,0.25,0.5,0.4167
20201229_04,49,0.5,0.25,0.5,0.4167
20201229_04,50,0.5,0.4453,0.5,0.4818
20201229_04,51,0.5,0.5,0.5,0.5
20201229_04,52,0.5,0.5,0.5,0.5
20201229_04,53,0.5,0.5,0.5,0.5
20201229_04,54,0.5,0.5,0.5,0.5
20201229_04,55,0.5,0.5,0.5,0.5
20201229_04,56,0.5,0.5,0.5,0.5
20201229_04,57,0.5,0.5,0.5,0.5
20201229_04,58,0.5,0.5,0.5,0.5
20201229_04,59,0.5,0.5,0.5,0.5
20201229_04,60,0.5,0.5,0.5,0.5
20201229_04,61,0.5,0.5,0.5,0.5
20201229_04,62,0.5,0.5,0.5,0.5
20201229_04,63,0.5,0.5,0.5,0.5
20201229_04,64,0.5,0.5,0.5,0.5
20201229_04,65,0.3438,0.5,0.5,0.4479
20201229_04,66,0.0,0.5,0.5,0.3333
20201229_04,67,0.0,0.5,0.5,0.3333
20201229_04,68,0.0,0.5,0.5,0.3333
20201229_04,69,0.0,0.5,0.5,0.3333
20201229_04,70,0.0,0.5,0.5,0.3333
20201229_04,71,0.0,0.5,0.5,0.3333
20201229_04,72,0.0,0.5,0.5,0.3333
20201229_04,73,0.0,0.5,0.5,0.3333
20201229_04,74,0.0,0.5,0.5,0.3333
20201229_04,75,0.0,0.5,0.5,0.3333
20201229_04,76,0.0,0.5,0.5,0.3333
20201229_04,77,0.0,0.5,0.5,0.3333
20201229_04,78,0.0,0.5,0.5,0.3333
20201229_04,79,0.0,0.5,0.5,0.3333
20201229_04,80,0.0,0.5,0.5,0.3333
20201229_04,81,0.1875,0.5,0.5,0.3958
20201229_04,82,0.5,0.5,0.5,0.5
20201229_04,83,0.5,0.5,0.5,0.5
20201229_04,84,0.5,0.5,0.5,0.5
20201229_04,85,0.5,0.5,0.5,0.5
20201229_04,86,0.5,0.5,0.5,0.5
20201229_04,87,0.5,0.5,0.5,0.5
20201229_04,88,0.5,0.5,0.5,0.5
20201229_04,89,0.5,0.5,0.5,0.5
20201229_04,90,0.5,0.5,0.5,0.5
20201229_04,91,0.5,0.5,0.5,0.5
20201229_04,92,0.5,0.5,0.5,0.5
20201229_04,93,0.5,0.5,0.5,0.5
20201229_04,94,0.5,0.5,0.5,0.5
20201229_04,95,0.5,0.5,0.5,0.5
20201229_04,96,0.5,0.5,0.5,0.5
20201229_04,97,0.5,0.5,0.5,0.5
20201229_04,98,0.5,0.5,0.5,0.5
20201229_04,99,0.5,0.5,0.5,0.5
20201229_04,100,0.5,0.5,0.5,0.5
20201229_04,101,0.5,0.5,0.5,0.5
20201229_04,102,0.5,0.5,0.5,0.5
20201229_04,103,0.5,0.5,0.5,0.5
20201229_04,104,0.5,0.5,0.5,0.5
20201229_04,105,0.5,0.5,0.5,0.5
20201229_04,106,0.5,0.5,0.5,0.5
20201229_04,107,0.5,0.5,0.5,0.5
20201229_04,108,0.5,0.5,0.5,0.5
20201229_04,109,0.5,0.5,0.5,0.5
20201229_04,110,0.5,0.5,0.5,0.5
20201229_04,111,0.5,0.5,0.5,0.5
20201229_04,112,0.5,0.5,0.5,0.5
20201229_04,113,0.5,0.5,0.5,0.5
20201229_04,114,0.5,0.5,0.5,0.5
20201229_04,115,0.5,0.5,0.5,0.5
20201229_04,116,0.5,0.5,0.5,0.5
20201229_04,117,0.5,0.5,0.5,0.5
20201229_04,118,0.5,0.5,0.5,0.5
20201229_04,119,0.5,0.5,0.5,0.5
20201229_04,120,0.5,0.5,0.5,0.5
20201229_04,121,0.5,0.5,0.5,0.5
20201229_04,122,0.5,0.5,0.5,0.5
20201229_04,123,0.5,0.5,0.5,0.5
20201229_04,124,0.5,0.5,0.5,0.5
20201229_04,125,0.5,0.5,0.5,0.5
20201229_04,126,0.5,0.5,0.5,0.5
20201229_04,127,0.5,0.5,0.5,0.5
20201229_04,128,0.5,0.5,0.5,0.5
20201229_04,129,0.5,0.5,0.5,0.5
20201229_04,130,0.5,0.5,0.5,0.5
20201229_04,131,0.5,0.5,0.5,0.5
20201229_04,132,0.5,0.5,0.5,0.5
20201229_04,133,0.5,0.5,0.5,0.5
20201229_04,134,0.5,0.5,0.5,0.5
20201229_04,135,0.5,0.5,0.5,0.5
20201229_04,136,0.5,0.5,0.5,0.5
20201229_04,137,0.5,0.5,0.5,0.5
20201229_04,138,0.5,0.5,0.5,0.5
20201229_04,139,0.5,0.5,0.5,0.5
20201229_04,140,0.5,0.5,0.5,0.5
20201229_04,141,0.5,0.5,0.5,0.5
20201229_04,142,0.5,0.5,0.5,0.5
20201229_04,143,0.5,0.5,0.5,0.5
20201229_04,144,0.5,0.5,0.5,0.5
20201229_04,145,0.5,0.5,0.5,0.5
20201229_04,146,0.5,0.5,0.5,0.5
20201229_04,147,0.5,0.5,0.5,0.5
20201229_04,148,0.5,0.5,0.5,0.5
20201229_04,149,0.5,0.5,0.5,0.5
20201229_04,150,0.5,0.5,0.5,0.5
20201229_04,151,0.5,0.5,0.5,0.5
20201229_04,152,0.5,0.5,0.5,0.5
20201229_04,153,0.5,0.5,0.5,0.5
20201229_04,154,0.5,0.5,0.5,0.5
20201229_04,155,0.5,0.5,0.5,0.5
20201229_04,156,0.5,0.5,0.5,0.5
20201229_04,157,0.5,0.5,0.5,0.5
20201229_04,158,0.5,0.5,0.5,0.5
20201229_04,159,0.5,0.5,0.5,0.5
20201229_04,160,0.5,0.5,0.5,0.5
20201229_04,161,0.5,0.5,0.5,0.5
20201229_04,162,0.5,0.5,0.5,0.5
20201229_04,163,0.5,0.5,0.5,0.5
20201229_04,164,0.5,0.5,0.5,0.5
20201229_04,165,0.5,0.5,0.5,0.5
20201229_04,166,0.5,0.5,0.5,0.5
20201229_04,167,0.5,0.5,0.5,0.5
20201229_04,168,0.5,0.5,0.5,0.5
20201229_04,169,0.5,0.5,0.5,0.5
20201229_04,170,0.5,0.5,0.5,0.5
20201229_04,171,0.5,0.5,0.5,0.5
20201229_04,172,0.5,0.5,0.5,0.5
20201229_04,173,0.5,0.5,0.5,0.5
20201229_04,174,0.5,0.5,0.5,0.5
20201229_04,175,0.5,0.5,0.5,0.5
20201229_04,176,0.5,0.5,0.5,0.5
20201229_04,177,0.5,0.5,0.5,0.5
20201229_04,178,0.5,0.5,0.2969,0.4323
20201229_04,179,0.5,0.5,0.25,0.4167
20201229_04,180,0.5,0.5,0.25,0.4167
20201229_04,181,0.5,0.5,0.25,0.4167
20201229_04,182,0.5,0.5,0.25,0.4167
20201229_04,183,0.5,0.5,0.25,0.4167
20201229_04,184,0.5,0.5,0.25,0.4167
20201229_04,185,0.5,0.5,0.25,0.4167
20201229_04,186,0.5,0.5,0.25,0.4167
20201229_04,187,0.5,0.5,0.25,0.4167
20201229_04,188,0.5,0.5,0.25,0.4167
20201229_04,189,0.5,0.5,0.25,0.4167
20201229_04,190,0.5,0.5,0.25,0.4167
20201229_04,191,0.5,0.5,0.25,0.4167
20201229_04,192,0.5,0.5,0.25,0.4167
20201229_04,193,0.5,0.5,0.25,0.4167
20201229_04,194,0.5,0.5,0.25,0.4167
20201229_04,195,0.5,0.5,0.25,0.4167
20201229_04,196,0.5,0.5,0.25,0.4167
20201229_04,197,0.5,0.5,0.25,0.4167
20201229_04,198,0.5,0.5,0.25,0.4167
20201229_04,199,0.5,0.5,0.25,0.4167
20201229_04,200,0.5,0.5,0.25,0.4167
20201229_04,201,0.5,0.5,0.25,0.4167
20201229_04,202,0.5,0.5,0.25,0.4167
20201229_04,203,0.5,0.5,0.25,0.4167
20201229_04,204,0.5,0.5,0.25,0.4167
20201229_04,205,0.5,0.5,0.25,0.4167
20201229_04,206,0.5,0.5,0.25,0.4167
20201229_04,207,0.5,0.5,0.25,0.4167
20201229_04,208,0.5,0.5,0.25,0.4167
20201229_04,209,0.5,0.5,0.25,0.4167
20201229_04,210,0.5,0.5,0.25,0.4167
20201229_04,211,0.5,0.5,0.25,0.4167
20201229_04,212,0.5,0.5,0.25,0.4167
20201229_04,213,0.5,0.5,0.25,0.4167
20201229_04,214,0.5,0.5,0.25,0.4167
20201229_04,215,0.5,0.5,0.25,0.4167
20201229_04,216,0.5,0.5,0.25,0.4167
20201229_05,1,0.75,0.75,0.75,0.75
20201229_05,2,0.75,0.75,0.75,0.75
20201229_05,3,0.75,0.75,0.75,0.75
20201229_05,4,0.75,0.75,0.75,0.75
20201229_05,5,0.75,0.75,0.75,0.75
20201229_05,6,0.75,0.75,0.75,0.75
20201229_05,7,0.75,0.75,0.75,0.75
20201229_05,8,0.75,0.75,0.75,0.75
20201229_05,9,0.75,0.75,0.75,0.75
20201229_05,10,0.75,0.75,0.75,0.75
20201229_05,11,0.75,0.75,0.75,0.75
20201229_05,12,0.75,0.75,0.75,0.75
20201229_05,13,0.75,0.75,0.75,0.75
20201229_05,14,0.75,0.75,0.75,0.75
20201229_05,15,0.75,0.75,0.75,0.75
20201229_05,16,0.75,0.75,0.75,0.75
20201229_05,17,0.75,0.75,0.75,0.75
20201229_05,18,0.75,0.75,0.75,0.75
20201229_05,19,0.75,0.75,0.75,0.75
20201229_05,20,0.75,0.75,0.75,0.75
20201229_05,21,0.75,0.75,0.75,0.75
20201229_05,22,0.75,0.75,0.75,0.75
20201229_05,23,0.75,0.75,0.75,0.75
20201229_05,24,0.75,0.75,0.75,0.75
20201229_05,25,0.75,0.75,0.75,0.75
20201229_05,26,0.75,0.75,0.75,0.75
20201229_05,27,0.75,0.75,0.75,0.75
20201229_05,28,0.75,0.75,0.75,0.75
20201229_05,29,0.75,0.75,0.75,0.75
20201229_05,30,0.75,0.75,0.75,0.75
20201229_05,31,0.75,0.75,0.75,0.75
20201229_05,32,0.75,0.75,0.75,0.75
20201229_05,33,0.75,0.75,0.75,0.75
20201229_05,34,0.75,0.75,0.75,0.75
20201229_05,35,0.75,0.75,0.75,0.75
20201229_05,36,0.75,0.75,0.75,0.75
20201229_05,37,0.75,0.75,0.75,0.75
20201229_05,38,0.75,0.75,0.75,0.75
20201229_05,39,0.75,0.75,0.75,0.75
20201229_05,40,0.75,0.75,0.75,0.75
20201229_05,41,0.75,0.75,0.75,0.75
20201229_05,42,0.75,0.75,0.75,0.75
20201229_05,43,0.75,0.75,0.75,0.75
20201229_05,44,0.75,0.75,0.75,0.75
20201229_05,45,0.75,0.75,0.75,0.75
20201229_05,46,0.75,0.75,0.75,0.75
20201229_05,47,0.75,0.75,0.75,0.75
20201229_05,48,0.75,0.75,0.75,0.75
20201229_05,49,0.75,0.75,0.75,0.75
20201229_05,50,0.75,0.75,0.75,0.75
20201229_05,51,0.75,0.75,0.75,0.75
20201229_05,52,0.75,0.75,0.75,0.75
20201229_05,53,0.75,0.75,0.75,0.75
20201229_05,54,0.75,0.75,0.75,0.75
20201229_05,55,0.75,0.75,0.75,0.75
20201229_05,56,0.75,0.75,0.75,0.75
20201229_05,57,0.75,0.75,0.75,0.75
20201229_05,58,0.75,0.75,0.75,0.75
20201229_05,59,0.75,0.75,0.75,0.75
20201229_05,60,0.75,0.75,0.75,0.75
20201229_05,61,0.75,0.75,0.75,0.75
20201229_05,62,0.75,0.75,0.75,0.75
20201229_05,63,0.75,0.75,0.75,0.75
20201229_05,64,0.75,0.75,0.75,0.75
20201229_05,65,0.75,0.75,0.75,0.75
20201229_05,66,0.75,0.75,0.75,0.75
20201229_05,67,0.75,0.75,0.75,0.75
20201229_05,68,0.75,0.75,0.75,0.75
20201229_05,69,0.75,0.75,0.75,0.75
20201229_05,70,0.75,0.75,0.75,0.75
20201229_05,71,0.75,0.75,0.75,0.75
20201229_05,72,0.75,0.75,0.75,0.75
20201229_05,73,0.75,0.75,0.75,0.75
20201229_05,74,0.75,0.75,0.75,0.75
20201229_05,75,0.75,0.75,0.75,0.75
20201229_05,76,0.75,0.75,0.75,0.75
20201229_05,77,0.75,0.75,0.75,0.75
20201229_05,78,0.75,0.75,0.75,0.75
20201229_05,79,0.75,0.75,0.75,0.75
20201229_05,80,0.75,0.75,0.75,0.75
20201229_05,81,0.75,0.75,0.75,0.75
20201229_05,82,0.75,0.75,0.75,0.75
20201229_05,83,0.75,0.75,0.75,0.75
20201229_05,84,0.75,0.75,0.75,0.75
20201229_05,85,0.75,0.75,0.75,0.75
20201229_05,86,0.75,0.75,0.75,0.75
20201229_05,87,0.75,0.75,0.75,0.75
20201229_05,88,0.75,0.75,0.75,0.75
20201229_05,89,0.75,0.75,0.75,0.75
20201229_05,90,0.75,0.75,0.75,0.75
20201229_05,91,0.75,0.75,0.75,0.75
20201229_05,92,0.75,0.75,0.75,0.75
20201229_05,93,0.75,0.75,0.75,0.75
20201229_05,94,0.75,0.75,0.75,0.75
20201229_05,95,0.75,0.75,0.75,0.75
20201229_05,96,0.75,0.75,0.75,0.75
20201229_05,97,0.75,0.75,0.75,0.75
20201229_05,98,0.75,0.75,0.75,0.75
20201229_05,99,0.75,0.75,0.75,0.75
20201229_05,100,0.75,0.75,0.75,0.75
20201229_05,101,0.75,0.75,0.75,0.75
20201229_05,102,0.75,0.75,0.75,0.75
20201229_05,103,0.75,0.75,0.75,0.75
20201229_05,104,0.75,0.75,0.75,0.75
20201229_05,105,0.75,0.75,0.75,0.75
20201229_05,106,0.75,0.75,0.75,0.75
20201229_05,107,0.75,0.75,0.75,0.75
20201229_05,108,0.75,0.75,0.75,0.75
20201229_05,109,0.75,0.75,0.75,0.75
20201229_05,110,0.75,0.75,0.75,0.75
20201229_05,111,0.75,0.75,0.75,0.75
20201229_05,112,0.75,0.75,0.75,0.75
20201229_05,113,0.75,0.75,0.75,0.75
20201229_05,114,0.75,0.75,0.75,0.75
20201229_05,115,0.75,0.75,0.75,0.75
20201229_05,116,0.9219,0.75,0.75,0.8073
20201229_05,117,1.0,0.75,0.75,0.8333
20201229_05,118,1.0,0.75,0.75,0.8333
20201229_05,119,1.0,0.75,0.75,0.8333
20201229_05,120,1.0,0.75,0.75,0.8333
20201229_05,121,1.0,0.75,0.75,0.8333
20201229_05,122,1.0,0.75,0.75,0.8333
20201229_05,123,1.0,0.75,0.75,0.8333
20201229_05,124,1.0,0.75,0.75,0.8333
20201229_05,125,1.0,0.75,0.75,0.8333
20201229_05,126,1.0,0.75,0.75,0.8333
20201229_05,127,1.0,0.75,0.75,0.8333
20201229_05,128,1.0,0.75,0.75,0.8333
20201229_05,129,1.0,0.75,0.75,0.8333
20201229_05,130,1.0,0.75,0.75,0.8333
20201229_05,131,1.0,0.75,0.75,0.8333
20201229_05,132,1.0,0.75,0.75,0.8333
20201229_05,133,1.0,0.75,0.75,0.8333
20201229_05,134,1.0,0.75,0.75,0.8333
20201229_05,135,1.0,0.75,0.75,0.8333
20201229_05,136,1.0,0.75,0.75,0.8333
20201229_05,137,1.0,0.75,0.75,0.8333
20201229_05,138,1.0,0.75,0.75,0.8333
20201229_05,139,1.0,0.75,0.75,0.8333
20201229_05,140,1.0,0.75,0.75,0.8333
20201229_05,141,1.0,0.75,0.75,0.8333
20201229_05,142,1.0,0.75,0.75,0.8333
20201229_05,143,1.0,0.75,0.75,0.8333
20201229_05,144,1.0,0.75,0.75,0.8333
20201229_05,145,1.0,0.75,0.75,0.8333
20201229_05,146,1.0,0.75,0.75,0.8333
20201229_05,147,1.0,0.75,0.75,0.8333
20201229_05,148,1.0,0.75,0.75,0.8333
20201229_05,149,1.0,0.75,0.75,0.8333
20201229_05,150,0.8828,0.75,0.75,0.7943
20201229_05,151,0.75,0.75,0.75,0.75
20201229_05,152,0.75,0.75,0.75,0.75
20201229_05,153,0.75,0.75,0.75,0.75
20201229_05,154,0.75,0.75,0.75,0.75
20201229_05,155,0.75,0.75,0.75,0.75
20201229_05,156,0.75,0.75,0.75,0.75
20201229_05,157,0.75,0.75,0.75,0.75
20201229_05,158,0.75,0.75,0.75,0.75
20201229_05,159,0.75,0.75,0.75,0.75
20201229_05,160,0.75,0.75,0.75,0.75
20201229_05,161,0.75,0.75,0.75,0.75
20201229_05,162,0.75,0.75,0.75,0.75
20201229_05,163,0.75,0.75,0.75,0.75
20201229_05,164,0.75,0.75,0.75,0.75
20201229_05,165,0.75,0.75,0.75,0.75
20201229_05,166,0.75,0.75,0.75,0.75
20201229_05,167,0.75,0.75,0.75,0.75
20201229_05,168,0.75,0.75,0.75,0.75
20201229_05,169,0.75,0.75,0.75,0.75
20201229_05,170,0.75,0.75,0.75,0.75
20201229_05,171,0.75,0.75,0.75,0.75
20201229_05,172,0.75,0.75,0.75,0.75
20201229_05,173,0.75,0.75,0.75,0.75
20201229_05,174,0.75,0.75,0.75,0.75
20201229_05,175,0.75,0.75,0.75,0.75
20201229_05,176,0.75,0.75,0.75,0.75
20201229_05,177,0.75,0.75,0.75,0.75
20201229_05,178,0.75,0.75,0.75,0.75
20201229_05,179,0.75,0.75,0.75,0.75
20201229_05,180,0.75,0.75,0.75,0.75
20201229_05,181,0.75,0.75,0.75,0.75
20201229_05,182,0.75,0.75,0.75,0.75
20201229_05,183,0.75,0.75,0.75,0.75
20201229_05,184,0.75,0.75,0.75,0.75
20201229_05,185,0.75,0.75,0.75,0.75
20201229_05,186,0.75,0.75,0.75,0.75
20201229_05,187,0.75,0.75,0.75,0.75
20201229_05,188,0.75,0.75,0.75,0.75
20201229_05,189,0.75,0.75,0.75,0.75
20201229_05,190,0.75,0.75,0.75,0.75
20201229_05,191,0.75,0.75,0.75,0.75
20201229_05,192,0.75,0.75,0.75,0.75
20201229_05,193,0.75,0.75,0.75,0.75
20201229_05,194,0.75,0.75,0.75,0.75
20201229_05,195,0.75,0.75,0.75,0.75
20201229_05,196,0.75,0.75,0.75,0.75
20201229_05,197,0.75,0.75,0.75,0.75
20201229_05,198,0.75,0.75,0.75,0.75
20201229_05,199,0.75,0.75,0.75,0.75
20201229_05,200,0.75,0.75,0.75,0.75
20201229_05,201,0.75,0.75,0.75,0.75
20201229_05,202,0.75,0.75,0.75,0.75
20201229_05,203,0.75,0.75,0.75,0.75
20201229_05,204,0.75,0.75,0.75,0.75
20201229_05,205,0.75,0.75,0.75,0.75
20201229_05,206,0.75,0.75,0.75,0.75
20201229_05,207,0.75,0.75,0.75,0.75
20201229_05,208,0.75,0.75,0.75,0.75
20201229_05,209,0.75,0.75,0.75,0.75
20201229_05,210,0.75,0.75,0.75,0.75
20201229_05,211,0.75,0.75,0.75,0.75
20201229_05,212,0.75,0.75,0.75,0.75
20201229_05,213,0.75,0.75,0.75,0.75
20201229_05,214,0.75,0.75,0.75,0.75
20201229_05,215,0.75,0.75,0.75,0.75
20201229_05,216,0.75,0.75,0.75,0.75
20201229_05,217,0.75,0.75,0.75,0.75
20201229_05,218,0.75,0.75,0.75,0.75
20201229_05,219,0.75,0.75,0.75,0.75
20201229_05,220,0.75,0.75,0.75,0.75
20201229_05,221,0.75,0.75,0.75,0.75
20201229_05,222,0.75,0.75,0.75,0.75
20201229_05,223,0.75,0.75,0.75,0.75
20201229_05,224,0.75,0.75,0.75,0.75
20201229_05,225,0.75,0.75,0.75,0.75
20201229_05,226,0.75,0.75,0.75,0.75
20201229_05,227,0.75,0.75,0.75,0.75
20201229_05,228,0.75,0.75,0.75,0.75
20201229_05,229,0.75,0.75,0.75,0.75
20201229_05,230,0.75,0.75,0.75,0.75
20201229_05,231,0.75,0.75,0.75,0.75
20201229_05,232,0.75,0.75,0.75,0.75
20201229_05,233,0.75,0.75,0.75,0.75
20201229_05,234,0.75,0.75,0.75,0.75
20201229_05,235,0.75,0.75,0.75,0.75
20201229_05,236,0.75,0.75,0.75,0.75
20201229_05,237,0.75,0.75,0.75,0.75
20201229_05,238,0.75,0.75,0.75,0.75
20201229_05,239,0.75,0.75,0.75,0.75
20201229_05,240,0.75,0.75,0.75,0.75
20201229_05,241,0.75,0.75,0.75,0.75
20201229_05,242,0.75,0.75,0.75,0.75
20201229_05,243,0.75,0.75,0.75,0.75
20201229_05,244,0.75,0.75,0.75,0.75
20201229_05,245,0.75,0.75,0.75,0.75
20201229_05,246,0.75,0.75,0.75,0.75
20201229_05,247,0.75,0.75,0.75,0.75
20201229_05,248,0.75,0.75,0.75,0.75
20201229_05,249,0.75,0.75,0.75,0.75
20201229_05,250,0.75,0.75,0.75,0.75
20201229_05,251,0.75,0.75,0.75,0.75
20201229_05,252,0.75,0.75,0.75,0.75
20201229_05,253,0.75,0.75,0.75,0.75
20201229_05,254,0.75,0.75,0.75,0.75
20201229_05,255,0.75,0.75,0.75,0.75
20201229_05,256,0.75,0.75,0.75,0.75
20201229_05,257,0.75,0.75,0.75,0.75
20201229_05,258,0.75,0.75,0.75,0.75
20201229_05,259,0.75,0.75,0.75,0.75
20201229_05,260,0.75,0.75,0.75,0.75
20201229_05,261,0.75,0.75,0.75,0.75
20201229_05,262,0.75,0.75,0.75,0.75
20201229_05,263,0.75,0.75,0.75,0.75
20201229_05,264,0.75,0.75,0.75,0.75
20201229_05,265,0.75,0.75,0.75,0.75
20201229_05,266,0.75,0.75,0.75,0.75
20201229_05,267,0.75,0.75,0.75,0.75
20201229_05,268,0.75,0.75,0.75,0.75
20201229_05,269,0.75,0.75,0.75,0.75
20201229_05,270,0.75,0.75,0.75,0.75
20201229_05,271,0.75,0.75,0.75,0.75
20201229_05,272,0.75,0.75,0.75,0.75
20201229_05,273,0.75,0.75,0.75,0.75
20201229_05,274,0.75,0.75,0.75,0.75
20201229_05,275,0.75,0.75,0.75,0.75
20201229_05,276,0.75,0.75,0.75,0.75
20201229_05,277,0.75,0.75,0.75,0.75
20201229_05,278,0.75,0.75,0.75,0.75
20201229_05,279,0.75,0.75,0.75,0.75
20201229_05,280,0.75,0.75,0.75,0.75
20201229_05,281,0.75,0.75,0.75,0.75
20201229_05,282,0.75,0.75,0.75,0.75
20201229_05,283,0.75,0.75,0.75,0.75
20201229_05,284,0.75,0.75,0.75,0.75
20201229_05,285,0.75,0.75,0.75,0.75
20201229_05,286,0.75,0.75,0.75,0.75
20201229_05,287,0.75,0.7188,0.75,0.7396
20201229_05,288,0.75,0.5,0.75,0.6667
20201229_05,289,0.75,0.5,0.75,0.6667
20201229_05,290,0.75,0.5,0.75,0.6667
20201229_05,291,0.75,0.5,0.75,0.6667
20201229_05,292,0.75,0.5,0.75,0.6667
20201229_05,293,0.75,0.5,0.75,0.6667
20201229_05,294,0.75,0.5,0.75,0.6667
20201229_05,295,0.75,0.5,0.75,0.6667
20201229_05,296,0.75,0.5,0.75,0.6667
20201229_05,297,0.75,0.5,0.75,0.6667
20201229_05,298,0.75,0.5,0.75,0.6667
20201229_05,299,0.75,0.5,0.75,0.6667
20201229_05,300,0.75,0.5,0.75,0.6667
20201229_05,301,0.75,0.5,0.75,0.6667
20201229_05,302,0.7188,0.5,0.75,0.6563
20201229_05,303,0.5,0.5,0.75,0.5833
20201229_05,304,0.5,0.5,0.75,0.5833
20201229_05,305,0.5,0.5,0.75,0.5833
20201229_05,306,0.5,0.5,0.75,0.5833
20201229_05,307,0.5,0.5,0.75,0.5833
20201229_05,308,0.5,0.5,0.75,0.5833
20201229_05,309,0.5,0.5,0.75,0.5833
20201229_05,310,0.5,0.5,0.75,0.5833
20201229_05,311,0.5,0.5,0.75,0.5833
20201229_05,312,0.5,0.5,0.75,0.5833
20201229_05,313,0.5,0.5,0.75,0.5833
20201229_05,314,0.5,0.5,0.75,0.5833
20201229_05,315,0.5,0.5,0.75,0.5833
20201229_05,316,0.5,0.5,0.75,0.5833
20201229_05,317,0.5,0.5,0.75,0.5833
20201229_05,318,0.5,0.5,0.75,0.5833
20201229_05,319,0.5,0.5,0.75,0.5833
20201229_05,320,0.5,0.5,0.75,0.5833
20201229_05,321,0.5,0.5,0.75,0.5833
20201229_05,322,0.5,0.5,0.75,0.5833
20201229_05,323,0.5,0.5,0.75,0.5833
20201229_05,324,0.5,0.5,0.75,0.5833
20201229_05,325,0.5,0.5,0.75,0.5833
20201229_05,326,0.5,0.5,0.75,0.5833
20201229_05,327,0.5,0.5,0.75,0.5833
20201229_05,328,0.5,0.5,0.75,0.5833
20201229_05,329,0.5,0.5,0.75,0.5833
20201229_05,330,0.5,0.5,0.75,0.5833
20201229_05,331,0.5,0.5,0.75,0.5833
20201229_05,332,0.5,0.5,0.75,0.5833
20201229_05,333,0.5,0.5,0.75,0.5833
20201229_05,334,0.5,0.5,0.75,0.5833
20201229_05,335,0.5,0.5,0.75,0.5833
20201229_05,336,0.5,0.5,0.75,0.5833
20201229_05,337,0.5,0.5,0.75,0.5833
20201229_05,338,0.5,0.5,0.75,0.5833
20201229_05,339,0.5,0.5,0.75,0.5833
20201229_05,340,0.5,0.5,0.75,0.5833
20201229_05,341,0.5,0.5,0.75,0.5833
20201229_05,342,0.6875,0.5,0.75,0.6458
20201229_05,343,0.75,0.5,0.5469,0.599
20201229_05,344,0.75,0.5,0.5,0.5833
20201229_05,345,0.75,0.5,0.5,0.5833
20201229_05,346,0.75,0.5,0.5,0.5833
