session,clip,affective,visual,behavioral,overall,class_value,class
20201229_06,22,0.5,0.5,0.5,0.5,0.5,6
20201229_06,23,0.5,0.4453,0.5,0.4818,0.5,6
20201229_06,24,0.5,0.25,0.5,0.4167,0.4167,5
20201229_06,25,0.5,0.25,0.5,0.4167,0.4167,5
20201229_06,26,0.5,0.2813,0.5,0.4271,0.4167,5
20201229_06,27,0.5,0.5,0.5,0.5,0.5,6
20201229_06,28,0.5,0.5,0.5,0.5,0.5,6
20201229_06,29,0.5,0.5,0.5,0.5,0.5,6
20201229_06,30,0.5,0.5,0.5,0.5,0.5,6
20201229_06,31,0.5,0.5,0.5,0.5,0.5,6
20201229_06,32,0.5,0.5,0.5,0.5,0.5,6
20201229_06,33,0.5,0.5,0.5,0.5,0.5,6
20201229_06,34,0.5,0.25,0.5,0.4167,0.4167,5
20201229_06,35,0.5,0.25,0.5,0.4167,0.4167,5
20201229_06,36,0.2656,0.25,0.5,0.3385,0.3333,4
20201229_06,37,0.25,0.25,0.5,0.3333,0.3333,4
20201229_06,38,0.25,0.25,0.5,0.3333,0.3333,4
20201229_06,39,0.25,0.25,0.5,0.3333,0.3333,4
20201229_06,40,0.25,0.25,0.5,0.3333,0.3333,4
20201229_06,41,0.25,0.3281,0.5,0.3594,0.3333,4
20201229_06,42,0.25,0.5,0.5,0.4167,0.4167,5
20201229_06,43,0.25,0.5,0.5,0.4167,0.4167,5
20201229_06,44,0.25,0.5,0.5,0.4167,0.4167,5
20201229_06,45,0.25,0.5,0.5,0.4167,0.4167,5
20201229_06,46,0.25,0.5,0.5,0.4167,0.4167,5
20201229_06,47,0.25,0.5,0.5,0.4167,0.4167,5
20201229_06,48,0.25,0.5,0.5,0.4167,0.4167,5
20201229_06,49,0.25,0.5,0.5,0.4167,0.4167,5
20201229_06,50,0.25,0.5,0.5,0.4167,0.4167,5
20201229_06,51,0.25,0.5,0.5,0.4167,0.4167,5
20201229_06,52,0.25,0.5,0.5,0.4167,0.4167,5
20201229_06,53,0.25,0.5,0.5,0.4167,0.4167,5
20201229_06,54,0.25,0.5,0.5,0.4167,0.4167,5
20201229_06,55,0.25,0.5,0.5,0.4167,0.4167,5
20201229_06,56,0.25,0.5,0.5,0.4167,0.4167,5
20201229_06,57,0.25,0.5,0.5,0.4167,0.4167,5
20201229_06,58,0.25,0.5,0.5,0.4167,0.4167,5
20201229_06,59,0.25,0.5,0.5,0.4167,0.4167,5
20201229_06,60,0.25,0.5,0.5,0.4167,0.4167,5
20201229_06,61,0.25,0.5,0.5,0.4167,0.4167,5
20201229_06,62,0.25,0.5,0.5,0.4167,0.4167,5
20201229_06,63,0.25,0.5,0.5,0.4167,0.4167,5
20201229_06,64,0.3359,0.5,0.5,0.4453,0.4167,5
20201229_06,65,0.5,0.5,0.5,0.5,0.5,6
20201229_06,66,0.5,0.5,0.5,0.5,0.5,6
20201229_06,67,0.5,0.5,0.5,0.5,0.5,6
20201229_06,68,0.5,0.5,0.5,0.5,0.5,6
20201229_06,69,0.5,0.5,0.5,0.5,0.5,6
20201229_06,70,0.5,0.5,0.5,0.5,0.5,6
20201229_06,71,0.5,0.5,0.5,0.5,0.5,6
20201229_06,72,0.5,0.5,0.5,0.5,0.5,6
20201229_06,73,0.5,0.5,0.5,0.5,0.5,6
20201229_06,74,0.5,0.5,0.5,0.5,0.5,6
20210105_01,1,0.8828,1.0,0.8906,0.9245,0.9167,11
20210105_01,2,1.0,1.0,0.75,0.9167,0.9167,11
20210105_01,3,1.0,1.0,0.9609,0.987,1.0,12
20210105_01,4,0.75,1.0,1.0,0.9167,0.9167,11
20210105_01,5,0.75,1.0,1.0,0.9167,0.9167,11
20210105_01,6,0.75,1.0,1.0,0.9167,0.9167,11
20210105_01,7,0.75,1.0,1.0,0.9167,0.9167,11
20210105_01,8,0.75,1.0,1.0,0.9167,0.9167,11
20210105_01,9,0.75,1.0,1.0,0.9167,0.9167,11
20210105_01,10,0.75,1.0,1.0,0.9167,0.9167,11
20210105_01,11,0.75,1.0,1.0,0.9167,0.9167,11
20210105_01,12,0.75,1.0,1.0,0.9167,0.9167,11
20210105_01,13,0.75,1.0,1.0,0.9167,0.9167,11
20210105_01,14,0.75,1.0,1.0,0.9167,0.9167,11
20210105_01,15,0.75,1.0,1.0,0.9167,0.9167,11
20210105_01,16,0.75,1.0,1.0,0.9167,0.9167,11
20210105_01,17,0.75,1.0,1.0,0.9167,0.9167,11
20210105_01,18,0.75,1.0,1.0,0.9167,0.9167,11
20210105_01,19,0.75,1.0,1.0,0.9167,0.9167,11
20210105_01,20,0.8516,1.0,1.0,0.9505,0.9167,11
20210105_01,21,1.0,1.0,1.0,1.0,1.0,12
20210105_01,22,0.7813,1.0,1.0,0.9271,0.9167,11
20210105_01,23,0.5,1.0,1.0,0.8333,0.8333,10
20210105_01,24,0.5,1.0,1.0,0.8333,0.8333,10
20210105_01,25,0.5,1.0,1.0,0.8333,0.8333,10
20210105_01,26,0.5,1.0,1.0,0.8333,0.8333,10
20210105_01,27,0.5,1.0,1.0,0.8333,0.8333,10
20210105_01,28,0.6058,1.0,1.0,0.8686,0.8333,10
20210105_01,29,0.75,1.0,1.0,0.9167,0.9167,11
20210105_01,30,0.75,1.0,1.0,0.9167,0.9167,11
20210105_01,31,0.8594,1.0,1.0,0.9531,0.9167,11
20210105_01,32,0.7578,1.0,1.0,0.9193,0.9167,11
20210105_01,33,0.7734,1.0,1.0,0.9245,0.9167,11
20210105_01,34,0.8906,1.0,1.0,0.9635,1.0,12
20210105_01,35,0.75,1.0,1.0,0.9167,0.9167,11
20210105_01,36,0.75,1.0,1.0,0.9167,0.9167,11
20210105_01,37,0.75,1.0,1.0,0.9167,0.9167,11
20210105_01,38,0.75,1.0,1.0,0.9167,0.9167,11
20210105_01,39,0.75,1.0,1.0,0.9167,0.9167,11
20210105_01,40,0.6641,1.0,1.0,0.888,0.9167,11
20210105_01,41,0.5,1.0,1.0,0.8333,0.8333,10
20210105_01,42,0.5,1.0,1.0,0.8333,0.8333,10
20210105_01,43,0.5,1.0,1.0,0.8333,0.8333,10
20210105_01,44,0.5,1.0,1.0,0.8333,0.8333,10
20210105_01,45,0.5,1.0,1.0,0.8333,0.8333,10
20210105_01,46,0.5,1.0,1.0,0.8333,0.8333,10
20210105_01,47,0.5,1.0,1.0,0.8333,0.8333,10
20210105_01,48,0.5937,1.0,1.0,0.8646,0.8333,10
20210105_01,49,0.7969,1.0,1.0,0.9323,0.9167,11
20210105_01,50,0.75,1.0,1.0,0.9167,0.9167,11
20210105_01,51,0.75,1.0,1.0,0.9167,0.9167,11
20210105_01,52,0.9297,1.0,1.0,0.9766,1.0,12
20210105_01,53,1.0,1.0,1.0,1.0,1.0,12
20210105_01,54,1.0,1.0,1.0,1.0,1.0,12
20210105_01,55,0.875,1.0,1.0,0.9583,0.9167,11
20210105_01,56,0.5,1.0,1.0,0.8333,0.8333,10
20210105_01,57,0.5,1.0,1.0,0.8333,0.8333,10
20210105_01,58,0.5,1.0,1.0,0.8333,0.8333,10
20210105_01,59,0.5,1.0,1.0,0.8333,0.8333,10
20210105_01,60,0.5,1.0,1.0,0.8333,0.8333,10
20210105_02,1,0.75,0.75,0.75,0.75,0.75,9
20210105_02,2,0.75,0.75,0.75,0.75,0.75,9
20210105_02,3,0.75,0.75,0.75,0.75,0.75,9
20210105_02,4,0.75,0.75,0.75,0.75,0.75,9
20210105_02,5,0.75,0.75,0.75,0.75,0.75,9
20210105_02,6,0.75,0.75,0.75,0.75,0.75,9
20210105_02,7,0.75,0.75,0.75,0.75,0.75,9
20210105_02,8,0.75,0.75,0.75,0.75,0.75,9
20210105_02,9,0.75,0.75,0.75,0.75,0.75,9
20210105_02,10,0.75,0.75,0.75,0.75,0.75,9
20210105_02,11,0.75,0.75,0.75,0.75,0.75,9
20210105_02,12,0.75,0.75,0.75,0.75,0.75,9
20210105_02,13,0.75,0.75,0.75,0.75,0.75,9
20210105_02,14,0.75,0.75,0.75,0.75,0.75,9
20210105_02,15,0.75,0.75,0.7266,0.7422,0.75,9
20210105_02,16,0.75,0.75,0.5,0.6667,0.6667,8
20210105_02,17,0.75,0.75,0.5,0.6667,0.6667,8
20210105_02,18,0.75,0.6094,0.5,0.6198,0.5833,7
20210105_02,19,0.75,0.5,0.5,0.5833,0.5833,7
20210105_02,20,0.75,0.5,0.5,0.5833,0.5833,7
20210105_02,21,0.75,0.5,0.5,0.5833,0.5833,7
20210105_02,22,0.75,0.5,0.5,0.5833,0.5833,7
20210105_02,23,0.75,0.6562,0.5,0.6354,0.6667,8
20210105_02,24,0.75,1.0,0.5,0.75,0.75,9
20210105_02,25,0.75,1.0,0.5,0.75,0.75,9
20210105_02,26,0.75,1.0,0.5,0.75,0.75,9
20210105_02,27,0.75,1.0,0.5,0.75,0.75,9
20210105_02,28,0.75,0.8281,0.5,0.6927,0.6667,8
20210105_02,29,0.75,0.9375,0.5,0.7292,0.75,9
20210105_02,30,0.75,1.0,0.5,0.75,0.75,9
20210105_02,31,0.75,1.0,0.5,0.75,0.75,9
20210105_02,32,0.75,1.0,0.5,0.75,0.75,9
20210105_02,33,0.8906,1.0,0.7812,0.8906,0.9167,11
20210105_02,34,1.0,1.0,1.0,1.0,1.0,12
20210105_02,35,1.0,1.0,1.0,1.0,1.0,12
20210105_02,36,1.0,1.0,1.0,1.0,1.0,12
20210105_02,37,1.0,1.0,1.0,1.0,1.0,12
20210105_02,38,1.0,1.0,1.0,1.0,1.0,12
20210105_02,39,1.0,1.0,1.0,1.0,1.0,12
20210105_02,40,1.0,1.0,1.0,1.0,1.0,12
20210105_02,41,1.0,1.0,1.0,1.0,1.0,12
20210105_02,42,1.0,1.0,1.0,1.0,1.0,12
20210105_02,43,1.0,1.0,1.0,1.0,1.0,12
20210105_02,44,1.0,1.0,1.0,1.0,1.0,12
20210105_02,45,1.0,1.0,1.0,1.0,1.0,12
20210105_02,46,1.0,1.0,1.0,1.0,1.0,12
20210105_02,47,1.0,1.0,1.0,1.0,1.0,12
20210105_02,48,1.0,1.0,1.0,1.0,1.0,12
20210105_02,49,1.0,1.0,1.0,1.0,1.0,12
20210105_02,50,1.0,1.0,1.0,1.0,1.0,12
20210105_02,51,1.0,1.0,1.0,1.0,1.0,12
20210105_02,52,1.0,1.0,1.0,1.0,1.0,12
20210105_02,53,1.0,1.0,1.0,1.0,1.0,12
20210105_02,54,1.0,1.0,1.0,1.0,1.0,12
20210105_02,55,1.0,1.0,1.0,1.0,1.0,12
20210105_02,56,1.0,1.0,1.0,1.0,1.0,12
20210105_02,57,1.0,1.0,1.0,1.0,1.0,12
20210105_02,58,0.7969,1.0,1.0,0.9323,0.9167,11
20210105_02,59,0.75,1.0,1.0,0.9167,0.9167,11
20210105_02,60,0.75,1.0,1.0,0.9167,0.9167,11
20210105_02,61,0.75,1.0,1.0,0.9167,0.9167,11
20210105_02,62,0.75,1.0,1.0,0.9167,0.9167,11
20210105_02,63,0.75,1.0,1.0,0.9167,0.9167,11
20210105_02,64,0.75,1.0,1.0,0.9167,0.9167,11
20210105_02,65,0.75,1.0,1.0,0.9167,0.9167,11
20210105_02,66,0.75,1.0,1.0,0.9167,0.9167,11
20210105_02,67,0.75,1.0,1.0,0.9167,0.9167,11
20210105_02,68,0.75,1.0,1.0,0.9167,0.9167,11
20210105_02,69,0.75,1.0,1.0,0.9167,0.9167,11
20210105_02,70,0.75,1.0,1.0,0.9167,0.9167,11
20210105_02,71,0.75,1.0,1.0,0.9167,0.9167,11
20210105_02,72,0.75,1.0,1.0,0.9167,0.9167,11
20210105_02,73,0.75,1.0,1.0,0.9167,0.9167,11
20210105_02,74,0.75,1.0,1.0,0.9167,0.9167,11
20210105_02,75,0.75,1.0,1.0,0.9167,0.9167,11
20210105_02,76,0.75,1.0,1.0,0.9167,0.9167,11
20210105_02,77,0.75,0.8516,0.8516,0.8177,0.8333,10
20210105_02,78,0.75,0.75,0.75,0.75,0.75,9
20210105_02,79,0.75,0.75,0.75,0.75,0.75,9
20210105_02,80,0.75,0.75,0.6719,0.724,0.75,9
20210105_02,81,0.75,0.75,0.5,0.6667,0.6667,8
20210105_03,1,0.5,1.0,0.5,0.6667,0.6667,8
20210105_03,2,0.5,1.0,0.5,0.6667,0.6667,8
20210105_03,3,0.6172,1.0,0.9219,0.8464,0.8333,10
20210105_03,4,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,5,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,6,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,7,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,8,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,9,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,10,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,11,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,12,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,13,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,14,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,15,0.9375,1.0,1.0,0.9792,1.0,12
20210105_03,16,0.8906,1.0,1.0,0.9635,1.0,12
20210105_03,17,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,18,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,19,0.7656,1.0,1.0,0.9219,0.9167,11
20210105_03,20,1.0,1.0,1.0,1.0,1.0,12
20210105_03,21,0.9297,1.0,1.0,0.9766,1.0,12
20210105_03,22,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,23,0.7578,1.0,1.0,0.9193,0.9167,11
20210105_03,24,0.8359,1.0,1.0,0.9453,0.9167,11
20210105_03,25,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,26,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,27,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,28,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,29,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,30,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,31,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,32,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,33,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,34,0.75,1.0,0.6875,0.8125,0.8333,10
20210105_03,35,0.75,1.0,0.5,0.75,0.75,9
20210105_03,36,0.75,1.0,0.5,0.75,0.75,9
20210105_03,37,0.75,1.0,0.5,0.75,0.75,9
20210105_03,38,0.75,1.0,0.5,0.75,0.75,9
20210105_03,39,0.75,1.0,0.5,0.75,0.75,9
20210105_03,40,0.75,1.0,0.6328,0.7943,0.8333,10
20210105_03,41,0.9688,1.0,0.9688,0.9792,1.0,12
20210105_03,42,1.0,1.0,1.0,1.0,1.0,12
20210105_03,43,0.7969,1.0,1.0,0.9323,0.9167,11
20210105_03,44,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,45,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,46,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,47,0.75,1.0,0.7578,0.8359,0.8333,10
20210105_03,48,0.75,1.0,0.75,0.8333,0.8333,10
20210105_03,49,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,50,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,51,0.75,1.0,0.9062,0.8854,0.9167,11
20210105_03,52,0.75,1.0,0.5,0.75,0.75,9
20210105_03,53,0.75,1.0,0.5,0.75,0.75,9
20210105_03,54,0.75,1.0,0.5,0.75,0.75,9
20210105_03,55,0.75,1.0,0.5625,0.7708,0.75,9
20210105_03,56,0.75,1.0,0.8047,0.8516,0.8333,10
20210105_03,57,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,58,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,59,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,60,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,61,0.75,1.0,1.0,0.9167,0.9167,11
20210105_03,62,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,1,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,2,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,3,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,4,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,5,0.7578,1.0,1.0,0.9193,0.9167,11
20210105_04,6,0.7891,1.0,1.0,0.9297,0.9167,11
20210105_04,7,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,8,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,9,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,10,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,11,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,12,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,13,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,14,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,15,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,16,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,17,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,18,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,19,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,20,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,21,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,22,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,23,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,24,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,25,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,26,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,27,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,28,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,29,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,30,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,31,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,32,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,33,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,34,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,35,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,36,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,37,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,38,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,39,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,40,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,41,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,42,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,43,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,44,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,45,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,46,0.7656,1.0,1.0,0.9219,0.9167,11
20210105_04,47,1.0,1.0,1.0,1.0,1.0,12
20210105_04,48,0.8125,1.0,1.0,0.9375,0.9167,11
20210105_04,49,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,50,0.875,1.0,1.0,0.9583,0.9167,11
20210105_04,51,1.0,1.0,1.0,1.0,1.0,12
20210105_04,52,1.0,1.0,1.0,1.0,1.0,12
20210105_04,53,1.0,1.0,1.0,1.0,1.0,12
20210105_04,54,1.0,1.0,1.0,1.0,1.0,12
20210105_04,55,0.8672,1.0,1.0,0.9557,0.9167,11
20210105_04,56,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,57,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,58,0.75,1.0,0.9141,0.888,0.9167,11
20210105_04,59,0.75,1.0,0.75,0.8333,0.8333,10
20210105_04,60,0.75,1.0,0.75,0.8333,0.8333,10
20210105_04,61,0.75,1.0,0.9766,0.9089,0.9167,11
20210105_04,62,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,63,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,64,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,65,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,66,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,67,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,68,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,69,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,70,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,71,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,72,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,73,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,74,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,75,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,76,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,77,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,78,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,79,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,80,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,81,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,82,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,83,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,84,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,85,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,86,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,87,0.75,1.0,1.0,0.9167,0.9167,11
20210105_04,88,0.5469,1.0,1.0,0.849,0.8333,10
20210105_04,89,0.5,1.0,1.0,0.8333,0.8333,10
20210105_04,90,0.5,1.0,1.0,0.8333,0.8333,10
20210105_04,91,0.5,1.0,1.0,0.8333,0.8333,10
20210105_04,92,0.5,1.0,1.0,0.8333,0.8333,10
20210105_05,1,1.0,1.0,1.0,1.0,1.0,12
20210105_05,2,1.0,1.0,1.0,1.0,1.0,12
20210105_05,3,0.8359,1.0,1.0,0.9453,0.9167,11
20210105_05,4,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,5,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,6,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,7,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,8,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,9,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,10,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,11,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,12,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,13,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,14,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,15,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,16,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,17,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,18,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,19,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,20,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,21,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,22,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,23,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,24,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,25,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,26,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,27,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,28,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,29,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,30,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,31,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,32,0.75,1.0,0.9687,0.9062,0.9167,11
20210105_05,33,0.75,1.0,0.75,0.8333,0.8333,10
20210105_05,34,0.75,1.0,0.75,0.8333,0.8333,10
20210105_05,35,0.75,1.0,0.75,0.8333,0.8333,10
20210105_05,36,0.75,1.0,0.75,0.8333,0.8333,10
20210105_05,37,0.75,1.0,0.75,0.8333,0.8333,10
20210105_05,38,0.75,1.0,0.75,0.8333,0.8333,10
20210105_05,39,0.75,1.0,0.75,0.8333,0.8333,10
20210105_05,40,0.75,1.0,0.75,0.8333,0.8333,10
20210105_05,41,0.75,1.0,0.75,0.8333,0.8333,10
20210105_05,42,0.75,1.0,0.75,0.8333,0.8333,10
20210105_05,43,0.75,1.0,0.75,0.8333,0.8333,10
20210105_05,44,0.75,1.0,0.75,0.8333,0.8333,10
20210105_05,45,0.75,1.0,0.75,0.8333,0.8333,10
20210105_05,46,0.5234,1.0,0.5234,0.6823,0.6667,8
20210105_05,47,0.5,1.0,0.5,0.6667,0.6667,8
20210105_05,48,0.5,1.0,0.5,0.6667,0.6667,8
20210105_05,49,0.5,1.0,0.5,0.6667,0.6667,8
20210105_05,50,0.6953,1.0,0.6953,0.7969,0.8333,10
20210105_05,51,0.75,1.0,0.75,0.8333,0.8333,10
20210105_05,52,0.75,1.0,0.75,0.8333,0.8333,10
20210105_05,53,0.75,1.0,0.75,0.8333,0.8333,10
20210105_05,54,0.75,1.0,0.75,0.8333,0.8333,10
20210105_05,55,0.75,1.0,0.75,0.8333,0.8333,10
20210105_05,56,0.75,1.0,0.8984,0.8828,0.9167,11
20210105_05,57,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,58,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,59,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,60,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,61,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,62,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,63,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,64,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,65,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,66,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,67,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,68,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,69,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,70,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,71,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,72,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,73,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,74,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,75,0.7031,1.0,1.0,0.901,0.9167,11
20210105_05,76,0.5625,1.0,1.0,0.8542,0.8333,10
20210105_05,77,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,78,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,79,0.75,1.0,1.0,0.9167,0.9167,11
20210105_05,80,0.9687,1.0,1.0,0.9896,1.0,12
20210105_05,81,1.0,1.0,1.0,1.0,1.0,12
20210105_05,82,1.0,1.0,1.0,1.0,1.0,12
20210105_05,83,1.0,1.0,1.0,1.0,1.0,12
20210105_05,84,1.0,1.0,1.0,1.0,1.0,12
20210105_05,85,1.0,1.0,1.0,1.0,1.0,12
20210105_05,86,1.0,1.0,1.0,1.0,1.0,12
20210105_05,87,1.0,1.0,1.0,1.0,1.0,12
20210105_05,88,1.0,1.0,1.0,1.0,1.0,12
20210105_05,89,1.0,1.0,1.0,1.0,1.0,12
20210105_05,90,1.0,1.0,1.0,1.0,1.0,12
20210105_05,91,1.0,1.0,1.0,1.0,1.0,12
20210105_05,92,1.0,1.0,1.0,1.0,1.0,12
20210105_05,93,1.0,1.0,1.0,1.0,1.0,12
